10, 100000, 100, 10.717086592689157
10, 100000, 100, 10.586725189350545
10, 100000, 100, 10.596978154033422
10, 100000, 100, 10.701059445738792
10, 100000, 100, 10.648635285906494
10, 100000, 100, 10.777259238064289
20, 100000, 100, 5.687203832902014
20, 100000, 100, 5.687333736568689
20, 100000, 100, 5.568630198016763
20, 100000, 100, 5.564016440883279
20, 100000, 100, 5.543977457098663
20, 100000, 100, 5.572165086865425
40, 100000, 100, 22.652946160174906
40, 100000, 100, 22.482573878020048
40, 100000, 100, 22.700026157312095
40, 100000, 100, 22.428797466680408
40, 100000, 100, 22.578581728041172
40, 100000, 100, 22.740585279650986
50, 100000, 100, 2.489350321702659
50, 100000, 100, 2.4913652148097754
50, 100000, 100, 2.4981535598635674
50, 100000, 100, 2.4623064771294594
50, 100000, 100, 2.4765614103525877
50, 100000, 100, 2.4838055605068803
100, 100000, 100, 1.6286480156704783
100, 100000, 100, 1.6366484705358744
100, 100000, 100, 1.4822461549192667
100, 100000, 100, 1.6356773916631937
100, 100000, 100, 1.507196013815701
100, 100000, 100, 1.4938681414350867
10, 100000, 1000, 102.8567490647547
10, 100000, 1000, 104.02185207162984
10, 100000, 1000, 102.88298779295292
10, 100000, 1000, 102.88914021570235
10, 100000, 1000, 102.40113361226395
10, 100000, 1000, 103.06108510063495
10, 100000, 1000, 102.7241548858583
10, 100000, 1000, 103.30171923199669
10, 100000, 1000, 104.19288815616164
10, 100000, 1000, 104.20639282069169
10, 100000, 1000, 103.80989452218637
20, 100000, 1000, 51.705852350918576
20, 100000, 1000, 52.06372927047778
20, 100000, 1000, 52.39076852076687
20, 100000, 1000, 52.06783456669655
20, 100000, 1000, 52.063685783650726
20, 100000, 1000, 51.901927408063784
20, 100000, 1000, 52.33859067060985
20, 100000, 1000, 51.95273543871008
20, 100000, 1000, 52.91319880844094
20, 100000, 1000, 51.87138750019949
20, 100000, 1000, 52.24038907920476
20, 100000, 1000, 52.25079116388224
20, 100000, 1000, 51.50886881607585
20, 100000, 1000, 51.925911587895826
20, 100000, 1000, 51.763855678844266
20, 100000, 1000, 53.949290356598794
20, 100000, 1000, 52.10083405219484
20, 100000, 1000, 51.99072136578616
20, 100000, 1000, 52.51261021185201
20, 100000, 1000, 51.697670546593145
20, 100000, 1000, 52.26599445485044
20, 100000, 1000, 53.08943415933754
20, 100000, 1000, 51.88293468870688
20, 100000, 1000, 51.98736235545948
20, 100000, 1000, 52.08981063833926
20, 100000, 1000, 51.98651071242057
20, 100000, 1000, 53.185254981624894
20, 100000, 1000, 51.920765298535116
20, 100000, 1000, 51.78567668120377
20, 100000, 1000, 52.4192922974471
40, 100000, 1000, 26.3456035903655
40, 100000, 1000, 26.583681665477343
40, 100000, 1000, 26.39238605950959
40, 100000, 1000, 26.3733029931318
40, 100000, 1000, 26.672536242869683
40, 100000, 1000, 26.631784047116525
40, 100000, 1000, 26.509996321168728
40, 100000, 1000, 26.32672747352626
40, 100000, 1000, 26.795365438680165
40, 100000, 1000, 26.706284443032928
40, 100000, 1000, 26.438283603754826
40, 100000, 1000, 26.55495214322582
40, 100000, 1000, 26.800228731008247
40, 100000, 1000, 26.189906252198853
40, 100000, 1000, 26.781018142937683
40, 100000, 1000, 26.559176220791414
40, 100000, 1000, 27.226452002651058
40, 100000, 1000, 26.918064245488495
40, 100000, 1000, 26.583569184760563
40, 100000, 1000, 26.2417614859296
40, 100000, 1000, 26.263420614763163
40, 100000, 1000, 27.689507143688388
40, 100000, 1000, 26.248067363747396
40, 100000, 1000, 28.563814179273322
40, 100000, 1000, 26.59288420411758
40, 100000, 1000, 26.84021323651541
40, 100000, 1000, 27.016309848753735
40, 100000, 1000, 26.518995075370185
40, 100000, 1000, 27.860706097562797
40, 100000, 1000, 26.364182802150026
50, 100000, 1000, 21.09115973126609
50, 100000, 1000, 21.246702391537838
50, 100000, 1000, 22.45941104996018
50, 100000, 1000, 21.270809715264477
50, 100000, 1000, 21.139477084274404
50, 100000, 1000, 21.857339438050985
50, 100000, 1000, 21.37264152301941
50, 100000, 1000, 21.121563996886835
50, 100000, 1000, 21.101549435989
50, 100000, 1000, 21.074662014725618
50, 100000, 1000, 21.09607709920965
50, 100000, 1000, 21.567676030332223
50, 100000, 1000, 21.48905210290104
50, 100000, 1000, 21.364169565727934
50, 100000, 1000, 22.769907792680897
50, 100000, 1000, 21.576145597500727
50, 100000, 1000, 21.059776667738333
50, 100000, 1000, 21.28096841077786
50, 100000, 1000, 21.300495427451096
50, 100000, 1000, 21.04614972753916
50, 100000, 1000, 21.269947747467086
50, 100000, 1000, 21.359609916456975
50, 100000, 1000, 21.19749049015809
50, 100000, 1000, 22.572707900311798
50, 100000, 1000, 21.037083750590682
50, 100000, 1000, 21.470560846617445
50, 100000, 1000, 22.624146049376577
50, 100000, 1000, 21.189498352468945
50, 100000, 1000, 21.098277882440016
50, 100000, 1000, 21.211958402069286
100, 100000, 1000, 10.854463538504206
100, 100000, 1000, 10.859454721678048
100, 100000, 1000, 10.948858437128365
100, 100000, 1000, 10.737287092837505
100, 100000, 1000, 10.797202857444063
100, 100000, 1000, 10.830338576459326
100, 100000, 1000, 10.771120354998857
100, 100000, 1000, 10.781671783071943
100, 100000, 1000, 10.84546721575316
100, 100000, 1000, 10.86778585310094
100, 100000, 1000, 10.839629715075716
100, 100000, 1000, 10.853700887411833
100, 100000, 1000, 10.835445806267671
100, 100000, 1000, 10.936140604899265
100, 100000, 1000, 10.780660689109936
100, 100000, 1000, 10.807127164909616
100, 100000, 1000, 10.917752239620313
100, 100000, 1000, 10.785932348808274
100, 100000, 1000, 10.853852331754752
100, 100000, 1000, 10.862090086913668
100, 100000, 1000, 10.873468023375608
100, 100000, 1000, 10.856677306001075
100, 100000, 1000, 10.90320276049897
100, 100000, 1000, 10.94979641691316
100, 100000, 1000, 10.893411939148791
100, 100000, 1000, 10.861338721471839
100, 100000, 1000, 10.831894622882828
100, 100000, 1000, 10.931579432100989
100, 100000, 1000, 10.811351428856142
100, 100000, 1000, 10.84966364421416
200, 100000, 1000, 6.375366102205589
200, 100000, 1000, 6.3580538022797555
200, 100000, 1000, 6.493794537964277
200, 100000, 1000, 6.321576372953132
200, 100000, 1000, 6.390602434752509
200, 100000, 1000, 6.282039011712186
200, 100000, 1000, 6.525858387351036
200, 100000, 1000, 6.342055797809735
200, 100000, 1000, 6.505155718885362
200, 100000, 1000, 6.359216290060431
200, 100000, 1000, 6.328106351196766
200, 100000, 1000, 6.381631334545091
200, 100000, 1000, 6.291119523812085
200, 100000, 1000, 6.414987254072912
200, 100000, 1000, 6.255189161864109
200, 100000, 1000, 6.388241242500953
200, 100000, 1000, 6.362100779428147
200, 100000, 1000, 6.380136169726029
200, 100000, 1000, 6.390693888417445
200, 100000, 1000, 6.486293872818351
200, 100000, 1000, 6.388534796540625
200, 100000, 1000, 6.375222129863687
200, 100000, 1000, 6.465667698299512
200, 100000, 1000, 6.312031473265961
200, 100000, 1000, 6.37524614809081
200, 100000, 1000, 6.228541015530936
200, 100000, 1000, 6.314520947402343
200, 100000, 1000, 6.249394501559436
200, 100000, 1000, 6.27245575201232
200, 100000, 1000, 6.34742436138913
200, 100000, 1000, 5.959507851395756
